cohort	sample_key	sample	sample_type	technology	n_spots	reaction	description	metric	mean	median	q25	q75	pct_negative	pct_positive	pct_zero
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	EX_glu__L_e	glutamate_exchange	meanFlux	-16.09245278662254	-22.797177594	-44.038875715	0.25439829100000133	0.7486230447235074	0.2513769552764926	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	EX_pyr_e	pyruvate_exchange	meanNormalized	0.06996034507603277	0.06156701473099999	0.024811805468	0.112924976645	0.10744972146161835	0.8925502785383816	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	EX_pyr_e	pyruvate_exchange	meanFlux	69.96034507603278	61.567014731	24.811805468	112.924976645	0.10744972146161835	0.8925502785383816	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	PYRt2m	pyruvate_transport_to_mitochondria	meanNormalized	-0.008398777713993581	-0.014439674986999999	-0.030130231437999998	0.002967449275	0.7196361690743713	0.28036383092562867	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	PYRt2m	pyruvate_transport_to_mitochondria	meanFlux	-8.39877771399358	-14.439674987	-30.130231438	2.9674492750000003	0.7196361690743713	0.28036383092562867	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	PDHm	pyruvate_dehydrogenase_mitochondrial	meanNormalized	0.03588607286912004	0.02432061089	0.010245613464	0.055217287520000005	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	PDHm	pyruvate_dehydrogenase_mitochondrial	meanFlux	35.88607286912004	24.32061089	10.245613463999998	55.21728752	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	LDH_L	lactate_dehydrogenase_l	meanNormalized	0.011545113152087085	0.015271063699999999	-0.03997777003499999	0.0666150625	0.39750731753375507	0.6024926824662449	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	LDH_L	lactate_dehydrogenase_l	meanFlux	11.545113152087085	15.2710637	-39.977770035	66.6150625	0.39750731753375507	0.6024926824662449	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPTA	aspartate_transaminase_cytosol	meanNormalized	0.06324712815362754	0.021231613971	-0.004220515103	0.14016829114799997	0.31910741824819816	0.6808925817518019	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPTA	aspartate_transaminase_cytosol	meanFlux	63.24712815362754	21.231613970999998	-4.220515103	140.16829114799998	0.31910741824819816	0.6808925817518019	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPTAm	aspartate_transaminase_mitochondria	meanNormalized	0.09996745068962581	0.074627003855	0.045394018924	0.14957395947799998	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPTAm	aspartate_transaminase_mitochondria	meanFlux	99.96745068962582	74.62700385500001	45.394018924	149.573959478	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanNormalized	0.08596983569478887	0.048941786194	0.027463319989	0.142435333352	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanFlux	85.96983569478887	48.941786194	27.463319989	142.43533335200001	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ALATA_L	alanine_transaminase	meanNormalized	0.04096327851089107	0.020128545867000004	0.007569627729	0.056895931440000005	0.05894942246561546	0.9408617379536084	0.00018883958077613066
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ALATA_L	alanine_transaminase	meanFlux	40.96327851089107	20.128545867000003	7.569627729	56.895931440000005	0.05894942246561546	0.9408617379536084	0.00018883958077613066
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUN	glutaminase	meanNormalized	0.05209699875397995	0.019323901804999998	0.008697985615000002	0.06683497002	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUN	glutaminase	meanFlux	52.096998753979946	19.323901805000002	8.697985614999999	66.83497002000001	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUNm	glutaminase_mitochondrial	meanNormalized	0.07620596427031193	0.036513091059	0.017592850386	0.103051321959	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUNm	glutaminase_mitochondrial	meanFlux	76.20596427031191	36.513091059	17.592850386	103.051321959	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUDym	glutamate_dehydrogenase	meanNormalized	0.15185462742648398	0.14597764873	0.109342816636	0.18812214396	0.0004406256884776382	0.9995593743115223	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	GLUDym	glutamate_dehydrogenase	meanFlux	151.85462742648397	145.97764873	109.34281663600001	188.12214396	0.0004406256884776382	0.9995593743115223	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	AKGDm	alpha_ketoglutarate_dehydrogenase	meanNormalized	0.04000377734206792	0.038296112445	0.025912480232	0.053791920777	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	AKGDm	alpha_ketoglutarate_dehydrogenase	meanFlux	40.00377734206792	38.296112445	25.912480232	53.79192077700001	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	AKGMALtm	akg_malate_transport	meanNormalized	0.05974545534461118	0.04355903836499999	0.023028099642	0.089267128467	0.08551285682812451	0.9144871431718755	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	AKGMALtm	akg_malate_transport	meanFlux	59.74545534461118	43.559038365	23.028099641999997	89.26712846699999	0.08551285682812451	0.9144871431718755	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	MDHm	malate_dehydrogenase_mitochondrial	meanNormalized	0.12215788564833725	0.087580404916	0.051600496324999995	0.174439832957	0.005130141944418217	0.9948698580555818	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	MDHm	malate_dehydrogenase_mitochondrial	meanFlux	122.15788564833724	87.580404916	51.600496325	174.439832957	0.005130141944418217	0.9948698580555818	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	MDH	malate_dehydrogenase_cytosol	meanNormalized	-0.056550417562439344	-0.022618511839000002	-0.123782369642	0.0010807138010000003	0.7328234664652378	0.26717653353476223	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	MDH	malate_dehydrogenase_cytosol	meanFlux	-56.550417562439335	-22.618511839000004	-123.78236964199999	1.080713801	0.7328234664652378	0.26717653353476223	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	CSm	citrate_synthase_mitochondrial	meanNormalized	0.026761279918081672	0.01346538099	0.007369873561999999	0.033234818654	0.0	0.9983004437730149	0.0016995562269851762
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	CSm	citrate_synthase_mitochondrial	meanFlux	26.761279918081673	13.46538099	7.3698735619999995	33.234818653999994	0.0	0.9983004437730149	0.0016995562269851762
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	Biomass	biomass_synthesis	meanNormalized	0.0008908694049253979	0.0007015439806283655	0.000364139192870219	0.0011324354553368732	0.0	0.9916910584458503	0.00830894155414975
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	Biomass	biomass_synthesis	meanFlux	0.11520632275815945	0.09072295199999998	0.047090109000000005	0.146445398	0.0	0.9916910584458503	0.00830894155414975
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ATPS4mi	atp_synthase	meanNormalized	0.01601656297489466	0.0010319375330000004	0.0	0.016123128607999995	0.0	0.5801781386711988	0.41982186132880117
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	ATPS4mi	atp_synthase	meanFlux	16.01656297489466	1.0319375330000002	0.0	16.123128608	0.0	0.5801781386711988	0.41982186132880117
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	lac_glc_mean	precomputed_ratio_from_spfba	obs	-89.14714492090742	-31.580762289811418	-80.19495930633248	-12.609095104451338	1.0	0.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	o2_glc_mean	precomputed_ratio_from_spfba	obs	220.1624996704481	85.64922603426321	35.01785342740383	186.6826090627088	0.0	1.0	0.0
CRC_VisiumHD	CRC_P5	P5	crc_visiumhd	VisiumHD	31773	o2_lac_mean	precomputed_ratio_from_spfba	obs	-8.46970549524616	-5.07759295200121	-7.265942990066473	-3.6988633148301178	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanNormalized	-0.08268394468718974	-0.075023361295	-0.1317353078195	-0.0386790324075	0.9260928818534437	0.07390711814655625	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanFlux	-82.68394468718975	-75.023361295	-131.7353078195	-38.6790324075	0.9260928818534437	0.07390711814655625	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanNormalized	-0.018356966871027055	-0.01579967634270297	-0.02308715234961639	-0.009932270861106277	0.9509382534856903	0.049061746514309675	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanFlux	-15.121220543115527	-12.99461301	-19.573918463	-7.437210381	0.9257783834783521	0.07422161652164797	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_o2_e	oxygen_exchange_negative_is_uptake	meanNormalized	-0.36269024639994035	-0.35329991193	-0.41990202818050004	-0.2906255556795	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_o2_e	oxygen_exchange_negative_is_uptake	meanFlux	-362.69024639994035	-353.29991192999995	-419.9020281805	-290.6255556795	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_gln__L_e	glutamine_exchange	meanNormalized	-0.2522210393877316	-0.24809817463699996	-0.281507662464	-0.2201595904705	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_gln__L_e	glutamine_exchange	meanFlux	-252.22103938773162	-248.09817463699997	-281.50766246399996	-220.1595904705	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_glu__L_e	glutamate_exchange	meanNormalized	-0.017939699225184295	-0.016930731474000003	-0.04764891559250001	0.011162385879	0.653003459482126	0.346996540517874	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_glu__L_e	glutamate_exchange	meanFlux	-17.939699225184295	-16.930731474	-47.648915592499996	11.162385879	0.653003459482126	0.346996540517874	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_pyr_e	pyruvate_exchange	meanNormalized	0.21116533107474042	0.21190469335200002	0.18389431908499998	0.2372921186745	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	EX_pyr_e	pyruvate_exchange	meanFlux	211.16533107474044	211.90469335200004	183.894319085	237.2921186745	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	PYRt2m	pyruvate_transport_to_mitochondria	meanNormalized	-0.05140901715785658	-0.056949747587	-0.076719830148	-0.02619882051	0.9200125799350036	0.07998742006499633	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	PYRt2m	pyruvate_transport_to_mitochondria	meanFlux	-51.40901715785659	-56.949747587	-76.719830148	-26.198820509999997	0.9200125799350036	0.07998742006499633	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	PDHm	pyruvate_dehydrogenase_mitochondrial	meanNormalized	0.045726070369617886	0.044276420155	0.032535262196500006	0.058000947968	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	PDHm	pyruvate_dehydrogenase_mitochondrial	meanFlux	45.72607036961789	44.276420155	32.5352621965	58.00094796799999	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	LDH_L	lactate_dehydrogenase_l	meanNormalized	-0.08268394468708753	-0.075023361295	-0.1317353078195	-0.0386790324075	0.9260928818534437	0.07390711814655625	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	LDH_L	lactate_dehydrogenase_l	meanFlux	-82.68394468708752	-75.023361295	-131.7353078195	-38.6790324075	0.9260928818534437	0.07390711814655625	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPTA	aspartate_transaminase_cytosol	meanNormalized	0.11182946921748883	0.10945393313	0.0867513823525	0.1315843550865	0.0003144983750917287	0.9996855016249083	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPTA	aspartate_transaminase_cytosol	meanFlux	111.82946921748884	109.45393313	86.7513823525	131.5843550865	0.0003144983750917287	0.9996855016249083	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPTAm	aspartate_transaminase_mitochondria	meanNormalized	0.08174577153226417	0.073502462941	0.0520944990465	0.1025880562135	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPTAm	aspartate_transaminase_mitochondria	meanFlux	81.74577153226417	73.502462941	52.09449904649999	102.58805621350001	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanNormalized	0.05176194093631262	0.052162152855	0.028086809720499997	0.0704623834895	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanFlux	51.761940936312605	52.162152855	28.0868097205	70.46238348949998	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ALATA_L	alanine_transaminase	meanNormalized	0.10977563771552365	0.10942960308300001	0.07888227019049998	0.135521927922	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ALATA_L	alanine_transaminase	meanFlux	109.77563771552363	109.429603083	78.88227019050001	135.521927922	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUN	glutaminase	meanNormalized	0.05041632461299518	0.05060588990999999	0.0441032386555	0.056438003107499995	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUN	glutaminase	meanFlux	50.41632461299518	50.60588991	44.1032386555	56.438003107499995	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUNm	glutaminase_mitochondrial	meanNormalized	0.22947518003314385	0.22561465835600003	0.1905041260425	0.26750574991849996	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUNm	glutaminase_mitochondrial	meanFlux	229.4751800331438	225.614658356	190.5041260425	267.5057499185	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUDym	glutamate_dehydrogenase	meanNormalized	0.11924964542289873	0.12156123926799998	0.10076809278249999	0.14005060185	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	GLUDym	glutamate_dehydrogenase	meanFlux	119.24964542289872	121.56123926800001	100.7680927825	140.05060185000002	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	AKGDm	alpha_ketoglutarate_dehydrogenase	meanNormalized	0.05557450323863046	0.048328938718	0.0301307066815	0.07589961498549999	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	AKGDm	alpha_ketoglutarate_dehydrogenase	meanFlux	55.57450323863046	48.328938717999996	30.130706681499994	75.89961498550001	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	AKGMALtm	akg_malate_transport	meanNormalized	0.07402312508696593	0.084927422984	-0.0067414426045	0.140905262812	0.2735087535381067	0.7264912464618932	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	AKGMALtm	akg_malate_transport	meanFlux	74.02312508696593	84.92742298399999	-6.7414426044999995	140.905262812	0.2735087535381067	0.7264912464618932	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	MDHm	malate_dehydrogenase_mitochondrial	meanNormalized	0.09359569468598165	0.095542219881	0.0665382686955	0.11949738907750002	0.02170038788132928	0.9782996121186707	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	MDHm	malate_dehydrogenase_mitochondrial	meanFlux	93.59569468598166	95.542219881	66.5382686955	119.4973890775	0.02170038788132928	0.9782996121186707	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	MDH	malate_dehydrogenase_cytosol	meanNormalized	-0.09882131023266852	-0.08891616575	-0.12373301320799998	-0.0679029384065	0.9994758360415138	0.0005241639584862145	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	MDH	malate_dehydrogenase_cytosol	meanFlux	-98.82131023266852	-88.91616574999999	-123.733013208	-67.9029384065	0.9994758360415138	0.0005241639584862145	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	CSm	citrate_synthase_mitochondrial	meanNormalized	0.11767672035800167	0.122813580011	0.0884015899055	0.1423827261305	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	CSm	citrate_synthase_mitochondrial	meanFlux	117.67672035800167	122.81358001100001	88.4015899055	142.3827261305	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	Biomass	biomass_synthesis	meanNormalized	0.006814604625311447	0.00610686127434658	0.0043035707558163536	0.008639138945420077	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	Biomass	biomass_synthesis	meanFlux	0.8812577192485584	0.789733071	0.5565333804999999	1.1172046365	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ATPS4mi	atp_synthase	meanNormalized	0.23408203822699422	0.245550351408	0.1189024464715	0.326607211422	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	ATPS4mi	atp_synthase	meanFlux	234.08203822699423	245.55035140799995	118.9024464715	326.607211422	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	lac_glc_mean	precomputed_ratio_from_spfba	obs	-4.231498491121573	-2.9630070115364795	-4.547162743991246	-2.0942952105156025	1.0	0.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	o2_glc_mean	precomputed_ratio_from_spfba	obs	18.992127671650334	12.716623758433416	8.729546681261706	19.77958273853202	0.0	1.0	0.0
SC087	SC087_A02991A2_LM4	LM4	liver_metastasis	Stereo-seq	9539	o2_lac_mean	precomputed_ratio_from_spfba	obs	-12.40670045235962	-7.3475843786343615	-10.002676074562427	-5.80256541987073	1.0	0.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanNormalized	-0.16508674873502308	-0.17290638826200003	-0.202841713952	-0.12927662085949998	0.9953855189193724	0.004614481080627569	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanFlux	-165.08674873502306	-172.90638826200004	-202.841713952	-129.27662085949999	0.9953855189193724	0.004614481080627569	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanNormalized	-0.012438560582397588	-0.010995937160253502	-0.017306643357051555	-0.004666056871202145	0.9361523617753167	0.06384763822468328	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanFlux	-9.818842553964174	-8.515361883999999	-14.422081486	-2.640417307	0.8724725228626563	0.12752747713734375	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_o2_e	oxygen_exchange_negative_is_uptake	meanNormalized	-0.35424061509554394	-0.352741915582	-0.4042458346955	-0.296428924811	1.0	0.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_o2_e	oxygen_exchange_negative_is_uptake	meanFlux	-354.24061509554394	-352.74191558200005	-404.2458346955	-296.428924811	1.0	0.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_gln__L_e	glutamine_exchange	meanNormalized	-0.2787717137575288	-0.2807631647220001	-0.302003863975	-0.258758216027	1.0	0.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_gln__L_e	glutamine_exchange	meanFlux	-278.77171375752886	-280.76316472199994	-302.003863975	-258.758216027	1.0	0.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_glu__L_e	glutamate_exchange	meanNormalized	-0.04143884637833082	-0.035824249408	-0.0775485124575	-0.0055526757934999975	0.7915932544676567	0.2084067455323433	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_glu__L_e	glutamate_exchange	meanFlux	-41.438846378330815	-35.824249408	-77.54851245750001	-5.552675793500001	0.7915932544676567	0.2084067455323433	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_pyr_e	pyruvate_exchange	meanNormalized	0.22462909170680367	0.23434142703200006	0.19993532032650002	0.2555829359335	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	EX_pyr_e	pyruvate_exchange	meanFlux	224.62909170680368	234.34142703200007	199.9353203265	255.58293593349998	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	PYRt2m	pyruvate_transport_to_mitochondria	meanNormalized	-0.018554613319849988	-0.021600180965	-0.0384160117125	0.0001889557205	0.7480493329977347	0.2519506670022653	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	PYRt2m	pyruvate_transport_to_mitochondria	meanFlux	-18.554613319849988	-21.600180965	-38.416011712499994	0.18895572049999992	0.7480493329977347	0.2519506670022653	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	PDHm	pyruvate_dehydrogenase_mitochondrial	meanNormalized	0.05673574286144551	0.055843163337	0.048804645309	0.0639720651575	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	PDHm	pyruvate_dehydrogenase_mitochondrial	meanFlux	56.73574286144551	55.84316333699999	48.804645309	63.9720651575	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	LDH_L	lactate_dehydrogenase_l	meanNormalized	-0.16508674873502274	-0.17290638826200003	-0.202841713952	-0.12927662085949998	0.9953855189193724	0.004614481080627569	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	LDH_L	lactate_dehydrogenase_l	meanFlux	-165.08674873502275	-172.90638826200004	-202.841713952	-129.27662085949999	0.9953855189193724	0.004614481080627569	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPTA	aspartate_transaminase_cytosol	meanNormalized	0.11770624598367398	0.111991506104	0.0700725697005	0.16370047387199999	0.001174595184159745	0.9988254048158403	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPTA	aspartate_transaminase_cytosol	meanFlux	117.70624598367395	111.99150610400001	70.0725697005	163.700473872	0.001174595184159745	0.9988254048158403	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPTAm	aspartate_transaminase_mitochondria	meanNormalized	0.1667777532783299	0.167837946377	0.13386356961950002	0.20994067052899998	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPTAm	aspartate_transaminase_mitochondria	meanFlux	166.77775327832987	167.83794637699998	133.86356961949997	209.940670529	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanNormalized	0.11039398388294269	0.120142520375	0.09741442063799999	0.135030842554	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanFlux	110.39398388294269	120.14252037499999	97.414420638	135.030842554	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ALATA_L	alanine_transaminase	meanNormalized	0.1223301389767577	0.122498388297	0.09802739753200002	0.1459729897375	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	ALATA_L	alanine_transaminase	meanFlux	122.33013897675771	122.49838829699996	98.027397532	145.9729897375	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	GLUN	glutaminase	meanNormalized	0.05505860845749333	0.05621356420899999	0.042752594763500004	0.06695585121549999	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	GLUN	glutaminase	meanFlux	55.058608457493335	56.213564209	42.7525947635	66.95585121549999	0.0	1.0	0.0
SC087	SC087_A03389C5_LM4r	LM4r	liver_metastasis	Stereo-seq	11919	GLUNm	glutaminase_mitochondrial	meanNormalized	0.24851238128747333	0.24766191652500003	0.2243402360295	0.275052232309	0.0	1.0	0.0
